Timestep,Road_number,Vehicle_density,Vehicles_Exiting
996,3,2.12,13
996,4,1079.8,0
996,5,3.18,0
996,6,3.02,0
996,7,2.96,0
997,1,2.02,29
997,2,2.24,7
997,3,2.12,0
997,4,1085.0,0
997,5,3.18,0
997,6,3.02,0
997,7,2.96,0
998,1,2.02,6
998,2,2.24,7
998,3,2.12,3
998,4,1092.2,0
998,5,3.18,0
998,6,3.02,0
998,7,2.96,0
999,1,2.02,6
999,2,2.24,6
999,3,2.12,3
999,4,1095.4,0
999,5,3.18,0
999,6,3.02,0
999,7,2.96,0
1000,1,2.02,17
1000,2,2.24,10
1000,3,2.12,2
1000,4,1098.4,0
1000,5,3.18,0
1000,6,3.02,0
1000,7,2.96,0
